entry_id,tool,category,entry_risk,artifact_class,artifact,os,forensic_value,evidence_type,description,confidence,volatility,retention
AIRT-0021,llama.cpp,llm-runtime,medium,disk,llama-server / llama-cli / llama-run / llama-quantize,windows|macos|linux,medium,execution|program-presence,"Portable, easily renamed",high,stable,
AIRT-0021,llama.cpp,llm-runtime,medium,disk,*.gguf,windows|macos|linux,low,program-presence,Primary file IOC across all local runtimes,high,stable,
AIRT-0021,llama.cpp,llm-runtime,medium,network,llama-server HTTP API,,,,,high,live,
AIRT-0021,llama.cpp,llm-runtime,medium,process,"llama-server, llama-cli, llama-run",windows|macos|linux,,,,high,live,
AIRT-0021,llama.cpp,llm-runtime,medium,eventlog,Microsoft-Windows-Sysmon/Operational EID 1,windows,high,execution|timeline,"Proves the agent ran, which disk presence does not. The child processes of this event are what the agent actually did, and the parent tells you whether a human started it or something else did.",medium,rotating,
AIRT-0018,LM Studio,llm-runtime,high,disk,%LOCALAPPDATA%\Programs\lm-studio\LM Studio.exe,windows,medium,execution|program-presence,Binary for LM Studio,high,stable,
AIRT-0018,LM Studio,llm-runtime,high,disk,~/.lmstudio/bin/lms,windows|macos|linux,low,program-presence,Headless control CLI,high,stable,
AIRT-0018,LM Studio,llm-runtime,high,disk,llmster,windows|macos|linux,low,program-presence,Background service process,medium,stable,
AIRT-0018,LM Studio,llm-runtime,high,disk,~/.lmstudio/models/,windows|macos|linux,medium,program-presence|data-access,Publisher/model/*.gguf layout,high,stable,
AIRT-0018,LM Studio,llm-runtime,high,disk,~/.lmstudio/settings.json,windows|macos|linux,high,configuration,Server bind address + port live here,high,stable,
AIRT-0018,LM Studio,llm-runtime,high,registry,HKCU\Software\Microsoft\Windows\CurrentVersion\Uninstall\*LM Studio*,,medium,,Install metadata,medium,stable,
AIRT-0018,LM Studio,llm-runtime,high,registry,HKCU\Environment,,medium,,0.0.0.0 = network exposure of the OpenAI-compatible API,medium,stable,
AIRT-0018,LM Studio,llm-runtime,high,network,OpenAI-compatible API,,,,,high,live,
AIRT-0018,LM Studio,llm-runtime,high,network,"huggingface.co, lmstudio.ai",,,,Model downloads,high,live,
AIRT-0018,LM Studio,llm-runtime,high,process,"LM Studio.exe, llmster.exe, lms.exe",windows,,,,high,live,
AIRT-0018,LM Studio,llm-runtime,high,eventlog,Microsoft-Windows-Sysmon/Operational EID 1,windows,high,execution|timeline,"Proves the agent ran, which disk presence does not. The child processes of this event are what the agent actually did, and the parent tells you whether a human started it or something else did.",medium,rotating,
AIRT-0018,LM Studio,llm-runtime,high,mcp-config,~/.lmstudio/mcp.json,,high,execution|persistence,Cursor's mcp.json notation. This is the documented path; see the row below before concluding it is absent.,high,stable,
AIRT-0018,LM Studio,llm-runtime,high,mcp-config,~/.cache/lm-studio/mcp.json,,high,execution|persistence,"Where the file actually was on macOS in an open vendor bug report, against a documented ~/.lmstudio. Check both before recording a miss.",medium,stable,
AIRT-0024,LocalAI,llm-runtime,medium,network,OpenAI-compatible API,,,,Container default binds broadly,medium,live,
AIRT-0024,LocalAI,llm-runtime,medium,mcp-config,<models path>/<model>.yaml,,high,execution|persistence,"Unusual placement worth knowing: the server list lives inside a model definition rather than in one MCP config, so every model YAML in the models directory has to be read. The agent loop is bounded by agent.max_iterations, default 10.",medium,stable,
AIRT-0024,LocalAI,llm-runtime,medium,mcp-config,"Client-side MCP in the LocalAI WebUI - the browser connects to the MCP server directly, so the connection never appears in LocalAI's own process tree",,high,execution|persistence,"Runs alongside the server-side path rather than replacing it, so host telemetry showing no MCP child process does not mean no MCP was used",medium,stable,
AIRT-0014,Microsoft Copilot Studio Agents,cloud-agent,low,mcp-config,Tenant-side configuration in the Copilot Studio maker portal and the Power Platform admin centre - not present on the endpoint,,high,execution|persistence,"The endpoint footprint is browser only, so the audit trail is a tenant-side export rather than a host collection",medium,stable,
AIRT-0025,n8n (AI Agent / LangChain nodes),workflow-engine,high,disk,~/.n8n/  (Docker: /home/node/.n8n),windows|macos|linux,medium,program-presence,"database.sqlite, config, encryptionKey",high,stable,
AIRT-0025,n8n (AI Agent / LangChain nodes),workflow-engine,high,disk,N8N_ENCRYPTION_KEY,windows|macos|linux,high,configuration,High-value secret,high,stable,
AIRT-0025,n8n (AI Agent / LangChain nodes),workflow-engine,high,registry,HKCU\Environment,,medium,,Decrypts all stored n8n credentials - crown jewel,high,stable,
AIRT-0025,n8n (AI Agent / LangChain nodes),workflow-engine,high,network,n8n editor UI + REST API + webhooks,,,,Exposed 5678 without auth = full workflow + credential compromise. Webhooks are unauthenticated ingress by design.,high,live,
AIRT-0025,n8n (AI Agent / LangChain nodes),workflow-engine,high,process,node (n8n),linux|docker,,,,high,live,
AIRT-0025,n8n (AI Agent / LangChain nodes),workflow-engine,high,credential,~/.n8n/database.sqlite,windows|macos|linux,high,credential-access,plaintext: Credentials encrypted with N8N_ENCRYPTION_KEY - key theft = full cred compromise,high,stable,
AIRT-0025,n8n (AI Agent / LangChain nodes),workflow-engine,high,mcp-config,Workflow JSON in database.sqlite containing node type n8n-nodes-langchain.toolmcp or n8n-nodes-langchain.mcptrigger,,high,execution|persistence,"The MCP Server Trigger node makes the n8n instance an MCP server as well as a client, so the same database answers both directions",medium,stable,
AIRT-0017,Ollama,llm-runtime,critical,disk,%LOCALAPPDATA%\Programs\Ollama\ollama.exe,windows,medium,execution|program-presence,Binary for Ollama,high,stable,
AIRT-0017,Ollama,llm-runtime,critical,disk,/usr/local/bin/ollama  |  /Applications/Ollama.app,macos,medium,execution|program-presence,Binary for Ollama,high,stable,
AIRT-0017,Ollama,llm-runtime,critical,disk,/usr/local/bin/ollama  |  /usr/bin/ollama,linux,medium,execution|program-presence,systemd unit ollama.service,high,stable,
AIRT-0017,Ollama,llm-runtime,critical,disk,%USERPROFILE%\.ollama\models\,windows,medium,program-presence|data-access,blobs/ + manifests/ - multi-GB,high,stable,
AIRT-0017,Ollama,llm-runtime,critical,disk,~/.ollama/models/,macos|linux,medium,program-presence|data-access,Service account home on Linux (/usr/share/ollama/.ollama),high,stable,
AIRT-0017,Ollama,llm-runtime,critical,disk,Modelfile,windows|macos|linux,low,configuration,Can embed system prompts - jailbreak/backdoor vector,high,stable,
AIRT-0017,Ollama,llm-runtime,critical,disk,/etc/systemd/system/ollama.service  |  .../ollama.service.d/*.conf,linux,medium,persistence|configuration,Persistence + where OLLAMA_HOST=0.0.0.0 is usually set,high,stable,
AIRT-0017,Ollama,llm-runtime,critical,disk,/usr/share/ollama/.ollama/models/,linux,medium,program-presence|data-access,Service account home. Created by 'useradd -r -s /bin/false -m -d /usr/share/ollama ollama'. Collecting only the invoking user's ~/.ollama misses all models on a systemd install.,high,stable,
AIRT-0017,Ollama,llm-runtime,critical,disk,journalctl -u ollama,linux,high,timeline|execution,Ollama writes no separate log file under systemd - journald is the only timeline source,high,rotating,
AIRT-0017,Ollama,llm-runtime,critical,registry,HKCU\Software\Microsoft\Windows\CurrentVersion\Run,,high,,Auto-start ollama app -> starts server on 11434,high,stable,
AIRT-0017,Ollama,llm-runtime,critical,registry,HKCU\Environment,,medium,,Bind address override - value of 0.0.0.0 = network exposure,high,stable,
AIRT-0017,Ollama,llm-runtime,critical,registry,HKCU\Environment,,medium,,Model path + CORS allowlist. OLLAMA_ORIGINS=* weakens browser-origin controls.,high,stable,
AIRT-0017,Ollama,llm-runtime,critical,registry,HKCU\Software\Microsoft\Windows\CurrentVersion\Uninstall\Ollama,,medium,,Install metadata,high,stable,
AIRT-0017,Ollama,llm-runtime,critical,network,Ollama OpenAI-compatible + native API,,,,"No default auth. ~175,000 exposed hosts observed (SentinelLABS+Censys, Jan 2026). Primary LLMjacking target.",high,live,
AIRT-0017,Ollama,llm-runtime,critical,network,"registry.ollama.ai, ollama.com",,,,Model pulls - multi-GB inbound transfers,high,live,
AIRT-0017,Ollama,llm-runtime,critical,process,"ollama.exe, ollama app.exe",windows,,,,high,live,
AIRT-0017,Ollama,llm-runtime,critical,process,ollama,linux,,,,high,live,
AIRT-0017,Ollama,llm-runtime,critical,process,Ollama / ollama,macos,,,,high,live,
AIRT-0017,Ollama,llm-runtime,critical,eventlog,Microsoft-Windows-Sysmon/Operational EID 1,windows,high,execution|timeline,"Proves the agent ran, which disk presence does not. The child processes of this event are what the agent actually did, and the parent tells you whether a human started it or something else did.",medium,rotating,
AIRT-0017,Ollama,llm-runtime,critical,credential,~/.ollama/id_ed25519  |  id_ed25519.pub,windows|macos|linux,high,credential-access,plaintext: Instance identity keypair,medium,stable,
AIRT-0015,Open Interpreter,code-execution-agent,critical,disk,interpreter  (venv: .../open-interpreter/bin/interpreter),windows|macos|linux,medium,execution|program-presence,Python 3.10/3.11,high,stable,
AIRT-0015,Open Interpreter,code-execution-agent,critical,disk,...\open-interpreter\Scripts\interpreter.EXE,windows,medium,execution|program-presence,Binary for Open Interpreter,high,stable,
AIRT-0015,Open Interpreter,code-execution-agent,critical,disk,~/.config/Open Interpreter/  |  %APPDATA%\Open Interpreter\,windows|macos|linux,low,program-presence,"profiles/, config yaml",medium,stable,
AIRT-0015,Open Interpreter,code-execution-agent,critical,disk,llamafile artifacts (--local mode),windows|macos|linux,low,program-presence,No API key needed - fully offline agent,medium,stable,
AIRT-0015,Open Interpreter,code-execution-agent,critical,network,api.openai.com or configured base_url; NONE in --local mode,,,,--local mode has zero network IOCs - file/process telemetry only,high,live,
AIRT-0015,Open Interpreter,code-execution-agent,critical,process,interpreter / python,windows|macos|linux,,,,high,live,
AIRT-0015,Open Interpreter,code-execution-agent,critical,registry,HKCU\Environment,,medium,,Provider credentials set persistently for the user,medium,stable,
AIRT-0015,Open Interpreter,code-execution-agent,critical,eventlog,Microsoft-Windows-Sysmon/Operational EID 1,windows,high,execution|timeline,"Proves the agent ran, which disk presence does not. The child processes of this event are what the agent actually did, and the parent tells you whether a human started it or something else did.",medium,rotating,
AIRT-0015,Open Interpreter,code-execution-agent,critical,credential,~/.openinterpreter/auth.json,windows|macos|linux,high,credential-access,"plaintext: Current (Rust) build - default credential store. Plaintext JSON holding ChatGPT sign-in OAuth tokens plus an OPENAI_API_KEY field, personal_access_token, Bedrock API key and agent-identity JWT. Created mode 0600 on Unix (no mode enforcement on Windows). Relocated by INTERPRETER_HOME; CODEX_HOME is deliberately ignored by this product.",high,stable,
AIRT-0015,Open Interpreter,code-execution-agent,critical,credential,~/.openinterpreter/.credentials.json,windows|macos|linux,high,credential-access,"plaintext: Current (Rust) build - MCP server OAuth tokens (per-server access_token, refresh_token, client_id, scopes) in plaintext JSON. This is the fallback store: default mode is keyring-preferred, so this file appears when the OS keyring is unavailable or fails.",high,stable,
AIRT-0015,Open Interpreter,code-execution-agent,critical,credential,"OS keyring: service ""Codex Auth"", account ""cli|<first 16 hex of SHA-256 of the resolved home path>""",windows|macos|linux,high,credential-access,"os-keyring: Current (Rust) build - non-default but user-selectable via cli_auth_credentials_store = ""keyring"" or ""auto"". When set, CLI auth is not in a file: it is in the OS keychain/credential manager. The service string is still ""Codex Auth"" in the Open Interpreter fork. Requires keychain acquisition rather than file collection.",high,stable,
AIRT-0015,Open Interpreter,code-execution-agent,critical,credential,~/.openinterpreter/secrets/codex_auth.age  |  ~/.openinterpreter/secrets/mcp_oauth.age  |  ~/.openinterpreter/secrets/local.age,windows|macos|linux,high,credential-access,"encrypted: Current (Rust) build - age-encrypted secrets files used by the ""secrets"" keyring backend, which is the default backend on Windows when keyring storage is selected. The file encryption key lives in the OS keyring, so the file alone is not decryptable - collect the files and the keyring entry together or neither is useful.",high,stable,
AIRT-0015,Open Interpreter,code-execution-agent,critical,credential,OPENAI_API_KEY  |  ANTHROPIC_API_KEY  |  <model_providers.*.env_key>,windows|macos|linux,high,credential-access,"plaintext: Current (Rust) build - vendor-documented API-key path for CI and headless hosts. Custom OpenAI-compatible providers declare their own variable name via env_key in config.toml. Nothing is written to disk in this mode: look at process environment, shell rc files, unit files and CI secret stores.",high,stable,
AIRT-0015,Open Interpreter,code-execution-agent,critical,credential,~/.config/open-interpreter/profiles/default.yaml  |  ~/Library/Application Support/open-interpreter/profiles/default.yaml,macos|linux,high,credential-access,"plaintext: Classic Python build (pip install open-interpreter, current PyPI release 0.4.3 - this is the build AIRT-0015's pip/venv artifacts describe). Plaintext profile YAML. The vendor's own shipped default profile carries a commented ""api_key: ..."" under ""llm:"", making this the documented place a provider key is persisted. Note the directory is lowercase-hyphen ""open-interpreter""; the entry's existing ""~/.config/Open Interpreter/"" is the pre-0.2.0 legacy name that the built-in migrator still reads.",medium,stable,
AIRT-0015,Open Interpreter,code-execution-agent,critical,credential,%LOCALAPPDATA%\open-interpreter\open-interpreter\profiles\default.yaml,windows,high,credential-access,"plaintext: Classic Python build - Windows form of the profile YAML above. Derived, not vendor-documented: platformdirs.user_config_dir on Windows resolves to user_data_dir (local, not roaming) and appends appauthor-then-appname, and appauthor defaults to appname, which is why the name appears twice. Note this is %LOCALAPPDATA%, not the %APPDATA% currently in the entry. Verify on a live Windows host before shipping a collection step.",low,stable,
AIRT-0015,Open Interpreter,code-execution-agent,critical,credential,OPENAI_API_KEY  |  ANTHROPIC_API_KEY  |  CEREBRAS_API_KEY  |  AWS_ACCESS_KEY_ID / AWS_SECRET_ACCESS_KEY,windows|macos|linux,high,credential-access,"plaintext: Classic Python build - keys are read from the environment. Important for collection: the interactive first-run key prompt does not persist the key to disk; it assigns it in memory and instructs the user to append ""export OPENAI_API_KEY=..."" to ~/.zshrc or ~/.bashrc, or run setx on Windows. So there is no auth file for this build - collect shell rc files and the HKCU\Environment key instead.",high,stable,
AIRT-0015,Open Interpreter,code-execution-agent,critical,credential,INTERPRETER_API_KEY,windows|macos|linux,high,credential-access,"plaintext: Classic Python build - shared secret for Open Interpreter's server/async mode, not a provider credential. Forensically significant because the auth function returns True when the variable is unset: an exposed server-mode instance with no INTERPRETER_API_KEY set accepts any caller.",high,stable,
AIRT-0015,Open Interpreter,code-execution-agent,critical,mcp-config,~/.openinterpreter/config.toml,,high,execution|persistence,"Managed by interpreter mcp list / get / remove / login, so the CLI history is a second source for what was registered",medium,stable,
AIRT-0042,Open WebUI,llm-runtime,critical,disk,/app/backend/data/  (DATA_DIR; Docker volume open-webui),linux|docker,high,data-access|configuration,"Root of all persistent state. DATA_DIR relocates it. If the volume was never mounted, all state lives in the container's writable layer and is lost on recreation - check before concluding data was deleted.",high,stable,
AIRT-0042,Open WebUI,llm-runtime,critical,disk,/app/backend/data/webui.db,linux|docker,high,user-activity|data-access|timeline|credential-access,"Primary SQLite database - users, roles, chats, API keys, Tools and Functions source, RAG metadata. The single highest-value artifact on the host; contains full conversation history and stored Python.",high,stable,
AIRT-0042,Open WebUI,llm-runtime,critical,disk,/app/backend/data/.webui_secret_key,linux|docker,high,credential-access,"Auto-generated JWT signing key, written here when WEBUI_SECRET_KEY is not set in the environment and reloaded on restart",high,stable,
AIRT-0042,Open WebUI,llm-runtime,critical,disk,/app/backend/data/config.json,linux|docker,high,configuration,"Persisted application config. Note the tiered config model - database settings override environment variables unless ENABLE_PERSISTENT_CONFIG is false, so the running config may not match the env you were shown.",high,stable,
AIRT-0042,Open WebUI,llm-runtime,critical,disk,/app/backend/data/uploads/ and vector store directory,linux|docker,high,data-access,RAG document uploads and embedding store. Scope data exposure here - users commonly upload internal documents.,medium,stable,
AIRT-0042,Open WebUI,llm-runtime,critical,disk,.env (deployment directory),linux|docker|windows|macos,high,credential-access|configuration,"Deployment env file. Commonly holds WEBUI_SECRET_KEY, OPENAI_API_KEY, OLLAMA_BASE_URL, and WEBUI_ADMIN_PASSWORD in plaintext.",high,stable,
AIRT-0042,Open WebUI,llm-runtime,critical,disk,docker-compose.yml / docker run invocation,linux|docker,high,configuration,"Records port mapping, volume mounts, and env injection. Establishes whether the instance was network-exposed and whether state was persisted.",high,stable,
AIRT-0042,Open WebUI,llm-runtime,critical,network,Open WebUI HTTP server (uvicorn),,,,Published with -p 3000:8080 in the documented quick start. An instance exposed before first registration can be claimed by any visitor.,high,live,
AIRT-0042,Open WebUI,llm-runtime,critical,network,Configured inference backends via OLLAMA_BASE_URL / OPENAI_API_BASE_URL,,,,Both are endpoint-override variables - a modified value silently redirects all prompts and documents to an attacker-controlled proxy,high,live,
AIRT-0042,Open WebUI,llm-runtime,critical,network,Direct Connections to user-supplied OpenAI-compatible servers,,,,User-configurable external model servers. The feature behind CVE-2025-64496; a hostile server could reach the victim's browser session.,high,live,
AIRT-0042,Open WebUI,llm-runtime,critical,credential,/app/backend/data/.webui_secret_key,linux|docker,high,credential-access,plaintext: Signs session tokens. Theft permits forging a session for any user including an administrator. Rotating it invalidates all existing sessions - which is also the containment action after suspected theft.,high,stable,
AIRT-0042,Open WebUI,llm-runtime,critical,credential,webui.db (user and API key tables),linux|docker,high,credential-access,sqlite: Per-user API keys and hashed passwords. Admin-configured upstream provider keys are also reachable through the application.,high,stable,
AIRT-0042,Open WebUI,llm-runtime,critical,credential,WEBUI_ADMIN_EMAIL / WEBUI_ADMIN_PASSWORD / WEBUI_ADMIN_NAME,linux|docker,high,credential-access,"plaintext: Headless admin creation on first startup. The password is hashed before storage, but the environment variable itself is frequently left in plaintext in compose files, shell history, and container inspect output.",high,stable,
AIRT-0042,Open WebUI,llm-runtime,critical,credential,Tools and Functions Python source stored in webui.db,linux|docker,high,credential-access,sqlite: Tool source commonly embeds hard-coded API keys and internal service URLs. This is exactly what CVE-2026-70491 exposed to non-admin users.,high,stable,
AIRT-0042,Open WebUI,llm-runtime,critical,mcp-config,Tool server registrations in webui.db - added per user in Settings or globally in Admin Settings,,high,execution|persistence,"Registration is per user as well as global, so an admin view of the tool list is not the whole list",medium,stable,
AIRT-0042,Open WebUI,llm-runtime,critical,mcp-config,"<mcpo config> (Claude Desktop format, path set at mcpo launch)",,high,execution|persistence,"Separate process from Open WebUI, frequently a separate container - collecting the Open WebUI volume alone misses it entirely",medium,stable,
AIRT-0036,OpenAI Codex CLI,coding-agent-cli,critical,disk,codex  (npm -g @openai/codex; brew cask; winget),windows|macos|linux,medium,execution|program-presence,Binary for OpenAI Codex CLI,high,stable,
AIRT-0036,OpenAI Codex CLI,coding-agent-cli,critical,disk,~/.codex/config.toml,windows|macos|linux,high,configuration,Contains [mcp_servers] blocks - execution primitive,high,stable,
AIRT-0036,OpenAI Codex CLI,coding-agent-cli,critical,disk,~/.codex/history.jsonl,windows|macos|linux,high,user-activity|timeline,Prompt history - forensic timeline source,high,rotating,
AIRT-0036,OpenAI Codex CLI,coding-agent-cli,critical,disk,~/.codex/sessions/YYYY/MM/DD/rollout-*.jsonl,windows|macos|linux,high,user-activity|data-access|timeline,Full session transcript incl. Source code - high-value exfil scoping artifact.,high,rotating,
AIRT-0036,OpenAI Codex CLI,coding-agent-cli,critical,disk,~/.codex/logs/codex-tui.log,windows|macos|linux,high,timeline|execution,Log for OpenAI Codex CLI,high,rotating,
AIRT-0036,OpenAI Codex CLI,coding-agent-cli,critical,disk,CODEX_HOME,windows|macos|linux,medium,configuration,Relocates the entire artifact set - check before concluding absence,high,stable,
AIRT-0036,OpenAI Codex CLI,coding-agent-cli,critical,disk,AGENTS.md,windows|macos|linux,low,configuration|prompt-injection-surface,"Prompt-injection surface, travels with repo",high,stable,
AIRT-0036,OpenAI Codex CLI,coding-agent-cli,critical,network,"api.openai.com, chatgpt.com (OAuth)",,,,,high,live,
AIRT-0036,OpenAI Codex CLI,coding-agent-cli,critical,process,codex / node,windows|macos|linux,,,,high,live,
AIRT-0036,OpenAI Codex CLI,coding-agent-cli,critical,registry,HKCU\Environment,,high,,"Relocates the entire Codex configuration directory, config.toml and MCP servers included. Set persistently here it survives reboots, and a responder who checks only ~/.codex concludes there is no configuration at all. Read this before reporting an absence.",medium,stable,
AIRT-0036,OpenAI Codex CLI,coding-agent-cli,critical,eventlog,Microsoft-Windows-Sysmon/Operational EID 1,windows,high,execution|timeline,"Proves the agent ran, which disk presence does not. The child processes of this event are what the agent actually did, and the parent tells you whether a human started it or something else did.",medium,rotating,
AIRT-0036,OpenAI Codex CLI,coding-agent-cli,critical,credential,~/.codex/auth.json,windows|macos|linux,high,credential-access,plaintext: Plaintext ChatGPT OAuth token,high,stable,
AIRT-0036,OpenAI Codex CLI,coding-agent-cli,critical,mcp-config,~/.codex/config.toml,,high,execution|persistence,User scope. TOML not JSON.,high,stable,
AIRT-0036,OpenAI Codex CLI,coding-agent-cli,critical,mcp-config,<repo>/.codex/config.toml,,high,execution|persistence,"Project scope, applied only to trusted projects. Travels with the repo, so review it on every clone.",high,stable,
AIRT-0036,OpenAI Codex CLI,coding-agent-cli,critical,mcp-config,/etc/codex/config.toml,,high,execution|persistence,"System scope on Unix, and the one most likely to be missed - it applies to every user on the host, not just the one under investigation",high,stable,
AIRT-0034,OpenAI Operator / CUA,computer-use-agent,low,network,"operator.chatgpt.com, *.openai.com",,,,,medium,live,
AIRT-0043,OpenHands,agent-framework,critical,disk,~/.openhands/config.toml,linux|docker,high,configuration,"[core] workspace_base, [llm] model/api_key/base_url. Plaintext api_key. Base_url is an inference-redirection vector.",high,stable,
AIRT-0043,OpenHands,agent-framework,critical,disk,~/.openhands-state/  (mounted to /.openhands-state),linux|docker,medium,program-presence,Persistent agent state across container restarts. Older deployments use this path; newer ones mount ~/.openhands.,high,stable,
AIRT-0043,OpenHands,agent-framework,critical,disk,~/.openhands/  (mounted to /.openhands),linux|docker,medium,program-presence,Current state directory. Also holds user skills at ~/.openhands/skills/.,high,stable,
AIRT-0043,OpenHands,agent-framework,critical,disk,"workspace_base (default ./workspace, mounted to /opt/workspace_base)",linux|docker,medium,program-presence,Agent-generated and agent-modified files. Treat as unknown-origin content during triage.,high,stable,
AIRT-0043,OpenHands,agent-framework,critical,disk,~/.openhands/skills/ ; ~/.agents/skills/,linux|docker,low,program-presence,Custom skill definitions loaded by the agent,medium,stable,
AIRT-0043,OpenHands,agent-framework,critical,disk,docker-compose.yml / docker run invocation,linux|docker,high,configuration,"Critical triage artifact: check for -v /var/run/docker.sock:/var/run/docker.sock, which is host-root-equivalent",high,stable,
AIRT-0043,OpenHands,agent-framework,critical,disk,ghcr.io/openhands/agent-server ; docker.openhands.dev/openhands/openhands,linux|docker,high,program-presence,Sandbox runtime image pulled per session. Older tags use docker.all-hands.dev/all-hands-ai/.,high,stable,
AIRT-0043,OpenHands,agent-framework,critical,network,OpenHands web UI + API (uvicorn),,,,Documented quick start publishes -p 3000:3000. Frontend dev server on 3001 when run from source.,high,live,
AIRT-0043,OpenHands,agent-framework,critical,network,Sandbox VS Code server,,,,Published when the in-sandbox editor is used,medium,live,
AIRT-0043,OpenHands,agent-framework,critical,network,"docker.openhands.dev, ghcr.io, docker.all-hands.dev",,,,Runtime image pulls,high,live,
AIRT-0043,OpenHands,agent-framework,critical,network,LLM_BASE_URL / LLM_OLLAMA_BASE_URL configured endpoint,,,,Endpoint-override variables - a modified value redirects all agent traffic,high,live,
AIRT-0043,OpenHands,agent-framework,critical,process,python (uvicorn openhands.server.listen:app),linux|docker,,,,high,live,
AIRT-0043,OpenHands,agent-framework,critical,credential,~/.openhands/agent_settings.json,linux|windows|docker,high,credential-access,"plaintext: Plaintext LLM provider api_key. Vendor CLI docs list this file as holding 'LLM configuration and agent settings' (model, API credentials, base URL). The CLI agent store serialises the agent spec with model_dump_json(context={'expose_secrets': True}) before writing, so the key is written unredacted. No OS keyring is involved.",high,stable,
AIRT-0043,OpenHands,agent-framework,critical,credential,~/.openhands/settings.json  (mounted to /.openhands/settings.json),linux|windows|docker,high,credential-access,"plaintext: Plaintext LLM api_key for the server / Docker deployment. Vendor Docker install docs instruct 'Set up ~/.openhands/settings.json with your LLM configuration'. The app server's FileSettingsStore defaults to path 'settings.json' and stores with model_dump_json(context={'expose_secrets': True, 'persist_settings': True}); the app image sets FILE_STORE=local and FILE_STORE_PATH=/.openhands, and the documented run command mounts -v ~/.openhands:/.openhands.",high,stable,
AIRT-0043,OpenHands,agent-framework,critical,credential,~/.openhands/secrets.json  (mounted to /.openhands/secrets.json),linux|windows|docker,high,credential-access,plaintext: Plaintext git provider tokens (GitHub / GitLab) plus any user-defined custom secrets the operator added for the agent. The app server's FileSecretsStore defaults to filename 'secrets.json' and writes model_dump_json(context={'expose_secrets': True}) with no encryption layer. Same file-store root as settings.json (FILE_STORE_PATH=/.openhands).,high,stable,
AIRT-0043,OpenHands,agent-framework,critical,credential,<project>/config.toml  ([llm] api_key),linux|windows|docker,high,credential-access,"plaintext: Plaintext api_key under the [llm] section of config.toml (legacy V0 / CLI / headless / development mode). Vendor docs place this file 'in the same directory from which the command is run', or at a path given with --config-file - not necessarily at the ~/.openhands/config.toml the catalog disk row lists. Current vendor docs show ~/.openhands/config.toml only for the [plugins] section, so collect both locations and treat the working-directory copy as the likely one.",high,stable,
AIRT-0043,OpenHands,agent-framework,critical,credential,LLM_API_KEY,linux|windows|docker,high,credential-access,"plaintext: Plaintext provider key in the process environment; vendor environment-variable reference documents it as 'API key for your LLM provider'. Usually supplied on the documented docker run line, so it also survives in the container config (docker inspect), any compose file, and shell history. Related documented credential vars in the same table: LLM_AWS_ACCESS_KEY_ID, LLM_AWS_SECRET_ACCESS_KEY, SANDBOX_API_KEY, GITHUB_TOKEN, TAVILY_API_KEY.",high,stable,
AIRT-0043,OpenHands,agent-framework,critical,credential,SANDBOX_ENV_*  (e.g. SANDBOX_ENV_OPENAI_API_KEY),linux|windows|docker,high,credential-access,plaintext: Plaintext pass-through variables. Vendor docs: 'Variables prefixed with SANDBOX_ENV_ are passed through to the sandbox environment' - so any secret named this way on the host is injected into the agent's sandbox container and is readable by anything the agent runs there. Enumerate them from the container environment during triage.,high,stable,
AIRT-0043,OpenHands,agent-framework,critical,credential,JWT_SECRET,linux|windows|docker,high,credential-access,"plaintext: Plaintext session-token signing secret, documented as 'JWT secret for authentication', default auto-generated. The V0 config equivalent is jwt_secret in config.toml, which the vendor docs tell operators to set to their own value. Theft permits forging a session against the port 3000 UI/API; rotation invalidates existing sessions.",high,stable,
AIRT-0043,OpenHands,agent-framework,critical,mcp-config,~/.openhands/config.toml,,high,execution|persistence,TOML not JSON,high,stable,
AIRT-0031,Playwright MCP,browser-agent,critical,disk,npx @playwright/mcp@latest,windows|macos|linux,low,program-presence,Runs without install - npx cache only,high,stable,
AIRT-0031,Playwright MCP,browser-agent,critical,disk,%USERPROFILE%\AppData\Local\ms-playwright\,windows,low,program-presence,Downloaded Chromium/Firefox/WebKit binaries,high,stable,
AIRT-0031,Playwright MCP,browser-agent,critical,disk,~/Library/Caches/ms-playwright/,macos,low,program-presence,Browser Cache for Playwright MCP,high,stable,
AIRT-0031,Playwright MCP,browser-agent,critical,disk,~/.cache/ms-playwright/,linux,low,program-presence,Browser Cache for Playwright MCP,high,stable,
AIRT-0031,Playwright MCP,browser-agent,critical,disk,"outputDir (config) - screenshots, traces, PDFs",windows|macos|linux,low,program-presence,May contain captured sensitive screens,medium,stable,
AIRT-0031,Playwright MCP,browser-agent,critical,network,SSE/HTTP transport mode,,,,0.0.0.0 bind = remote browser control of the host,high,live,
AIRT-0031,Playwright MCP,browser-agent,critical,network,playwright.azureedge.net / cdn.playwright.dev (browser binary download),,,,First-run downloads full browser binaries,high,live,
AIRT-0031,Playwright MCP,browser-agent,critical,process,npx -> node (@playwright/mcp),windows|macos|linux,,,,high,live,
AIRT-0031,Playwright MCP,browser-agent,critical,eventlog,Microsoft-Windows-Sysmon/Operational EID 1,windows,high,execution|timeline,"Proves the agent ran, which disk presence does not. The image name is not the discriminator here, because the process is a shared interpreter that hosts much of this catalog - key on the command line instead. The child processes of this event are what the agent actually did.",medium,rotating,
